Node,Time_bin,Avg_speed,Avg_speed_CI,Max_speed,Min_speed,Travel_time,Travel_time_CI,Flow,Boxplot_speed,Boxplot_time,Count
65337399,-1,9.0,"(7.23, 10.1)",9.0,8.0,,,{},"{'points': [8, 9, 9]}",{'points': []},3
65337399,1,0.0,,0.0,0.0,0.7333,,"{'(65371299, 65337399, 0)': 1}",{'points': [0]},{'points': [0.7333]},1
65337399,0,0.0,"(0.0, 0.0)",0.0,0.0,0.0667,,"{'(65371299, 65337399, 0)': 1}","{'points': [0, 0]}",{'points': [0.0667]},2
65337399,2,6.0,"(3.31, 8.59)",18.0,0.0,0.36501,"(0.07, 0.66)","{'(65371298, 65337399, 0)': 3, '(65371299, 65337399, 0)': 3, '(65337399, 65371298, 0)': 3, '(65337399, 65371299, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 5.5, 'q3': 11.0, 'whishi': 14, 'fliers': []}","{'whislo': 0.05, 'q1': 0.10414999999999999, 'med': 0.1667, 'q3': 0.491675, 'whishi': 1.1833, 'fliers': [1.1833]}",20
65337437,-1,8.0,,8.0,8.0,,,{},{'points': [8]},{'points': []},1
65337437,1,,,,,,,{},{'points': []},{'points': []},0
65337437,0,5.0,"(3.5, 6.93)",17.0,0.0,0.980942857142857,"(0.15, 1.81)","{'(173175745, 65337437, 0)': 2, '(65365195, 65337437, 0)': 2, '(65337437, 173175745, 0)': 2, '(65337437, 65328354, 0)': 1}","{'whislo': 0, 'q1': 4.0, 'med': 5.0, 'q3': 7.0, 'whishi': 10, 'fliers': []}","{'whislo': 0.1833, 'q1': 0.2583, 'med': 0.35, 'q3': 1.90835, 'whishi': 2.0, 'fliers': []}",14
65337437,2,4.0,"(2.77, 4.37)",12.0,0.0,1.7755533333333333,"(0.7, 2.86)","{'(65337437, 65328354, 0)': 11, '(65365195, 65337437, 0)': 4, '(173175745, 65337437, 0)': 7, '(65337437, 65365195, 0)': 3, '(65337437, 173175745, 0)': 3, '(65328354, 65337437, 0)': 2}","{'whislo': 0, 'q1': 0.25, 'med': 4.0, 'q3': 5.0, 'whishi': 12, 'fliers': []}","{'whislo': 0.0333, 'q1': 0.3, 'med': 0.5333, 'q3': 1.9667, 'whishi': 13.6333, 'fliers': [13.6333, 7.8667, 5.2333]}",58
65337445,-1,,,,,,,{},{'points': []},{'points': []},0
65337445,1,,,,,,,{},{'points': []},{'points': []},0
65337445,0,8.0,"(3.87, 11.53)",18.0,0.0,5.0,,"{'(173175743, 65337445, 0)': 1}","{'whislo': 0, 'q1': 5.0, 'med': 6.5, 'q3': 11.5, 'whishi': 18, 'fliers': []}",{'points': [5.0]},10
65337445,2,6.0,"(4.43, 6.84)",15.0,0.0,0.23334000000000002,"(0.11, 0.36)","{'(65337445, 65339516, 0)': 2, '(173175743, 65337445, 0)': 1, '(65339516, 65337445, 0)': 4, '(65337445, 173175743, 0)': 3}","{'whislo': 0, 'q1': 2.0, 'med': 5.0, 'q3': 8.0, 'whishi': 15, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.125025, 'med': 0.175, 'q3': 0.333325, 'whishi': 0.5833, 'fliers': []}",49
65337447,-1,,,,,,,{},{'points': []},{'points': []},0
65337447,1,,,,,,,{},{'points': []},{'points': []},0
65337447,0,8.0,"(-4.17, 20.84)",13.0,3.0,,,{},"{'points': [3, 9, 13]}",{'points': []},3
65337447,2,6.0,"(4.04, 8.96)",13.0,0.0,0.2167,,"{'(65337447, 65336675, 0)': 1}","{'whislo': 0, 'q1': 5.5, 'med': 6.5, 'q3': 9.25, 'whishi': 13, 'fliers': []}",{'points': [0.2167]},12
65337991,3,5.0,"(1.61, 9.19)",9.0,1.0,0.0333,,"{'(65338254, 258467576, 0)': 1}","{'whislo': 1, 'q1': 4.0, 'med': 6.0, 'q3': 7.0, 'whishi': 9, 'fliers': []}",{'points': [0.0333]},5
65338267,-1,18.0,,18.0,18.0,,,{},{'points': [18]},{'points': []},1
65338267,1,4.0,"(-4.32, 11.65)",6.0,0.0,,,{},"{'points': [0, 6, 5]}",{'points': []},3
65338267,0,,,,,,,{},{'points': []},{'points': []},0
65338267,2,6.0,"(0.39, 12.61)",16.0,0.0,,,{},"{'whislo': 0, 'q1': 2.25, 'med': 6.5, 'q3': 8.5, 'whishi': 16, 'fliers': []}",{'points': []},6
65338304,3,0.0,,0.0,0.0,,,{},{'points': [0]},{'points': []},1
65339246,-1,14.0,,14.0,14.0,,,{},{'points': [14]},{'points': []},1
65339246,1,22.0,,22.0,22.0,,,{},{'points': [22]},{'points': []},1
65339246,0,9.0,"(-1.11, 18.71)",18.0,0.0,,,{},"{'whislo': 0, 'q1': 1.0, 'med': 11.0, 'q3': 14.0, 'whishi': 18, 'fliers': []}",{'points': []},5
65339246,2,9.0,"(2.56, 15.0)",21.0,0.0,0.37334000000000006,"(0.17, 0.57)","{'(65327914, 65339246, 0)': 3, '(65339246, 65310823, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 10.0, 'q3': 16.0, 'whishi': 20, 'fliers': []}","{'whislo': 0.1833, 'q1': 0.2167, 'med': 0.4333, 'q3': 0.5167, 'whishi': 0.5167, 'fliers': []}",9
65339258,-1,12.0,,12.0,12.0,,,{},{'points': [12]},{'points': []},1
65339258,1,,,,,,,{},{'points': []},{'points': []},0
65339258,0,7.0,"(-9.54, 23.54)",22.0,0.0,0.0833,,"{'(65310823, 65339258, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 3.0, 'q3': 10.0, 'whishi': 22, 'fliers': []}",{'points': [0.0833]},4
65339258,2,6.0,"(1.97, 9.03)",16.0,0.0,0.46668000000000004,"(0.27, 0.66)","{'(3716495457, 65339258, 0)': 1, '(65310823, 65339258, 0)': 4}","{'whislo': 0, 'q1': 0.0, 'med': 5.0, 'q3': 8.5, 'whishi': 15, 'fliers': []}","{'whislo': 0.2667, 'q1': 0.35, 'med': 0.4833, 'q3': 0.6167, 'whishi': 0.6167, 'fliers': []}",12
65339271,-1,16.0,,16.0,16.0,,,{},{'points': [16]},{'points': []},1
65339271,1,10.0,"(-34.97, 53.97)",23.0,3.0,0.4167,,"{'(65339271, 65287243, 0)': 1}","{'points': [13, 6]}",{'points': [0.4167]},2
65339271,0,10.0,"(0.95, 18.39)",20.0,0.0,,,{},"{'whislo': 0, 'q1': 3.0, 'med': 9.5, 'q3': 16.0, 'whishi': 20, 'fliers': []}",{'points': []},6
65339271,2,14.0,"(10.12, 17.78)",26.0,0.0,0.29169999999999996,"(-0.03, 0.61)","{'(65339271, 65287243, 0)': 1, '(65325391, 65339271, 0)': 1}","{'whislo': 0, 'q1': 8.0, 'med': 14.5, 'q3': 20.5, 'whishi': 26, 'fliers': []}","{'points': [0.2667, 0.3167]}",20
65339290,-1,5.0,"(-0.92, 10.52)",10.0,0.0,,,{},"{'whislo': 0, 'q1': 0.0, 'med': 6.0, 'q3': 8.0, 'whishi': 10, 'fliers': []}",{'points': []},5
65339290,1,4.0,"(1.18, 7.59)",20.0,0.0,0.29996666666666666,"(-0.55, 1.15)","{'(65336583, 65339290, 0)': 2, '(65339290, 65336583, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.5, 'q3': 7.0, 'whishi': 20, 'fliers': [20]}","{'points': [0.6833, 0.0333, 0.1833]}",18
65339290,0,5.0,"(1.46, 7.68)",14.0,0.0,0.1611,"(0.07, 0.26)","{'(65339290, 65308325, 0)': 2, '(65339290, 65336583, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 1.0, 'q3': 10.0, 'whishi': 14, 'fliers': []}","{'points': [0.1833, 0.1167, 0.1833]}",14
65339290,2,5.0,"(3.32, 5.91)",21.0,0.0,0.39646060606060607,"(0.29, 0.51)","{'(65339290, 65336583, 0)': 19, '(65339290, 2819241004, 0)': 1, '(65287243, 65339290, 0)': 3, '(65339290, 65308325, 0)': 10}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 10.0, 'whishi': 21, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.1833, 'med': 0.3333, 'q3': 0.5667, 'whishi': 1.1667, 'fliers': [1.1667]}",80
65339305,-1,0.0,"(0.0, 0.0)",0.0,0.0,,,{},"{'points': [0, 0, 0]}",{'points': []},3
65339305,1,,,,,,,{},{'points': []},{'points': []},0
65339305,0,6.0,"(1.56, 10.44)",19.0,0.0,1.15,,"{'(65339305, 65339315, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 4.0, 'q3': 9.25, 'whishi': 19, 'fliers': []}",{'points': [1.15]},12
65339305,2,5.0,"(2.22, 7.58)",21.0,0.0,0.56002,"(-0.09, 1.21)","{'(65308325, 65339305, 0)': 3, '(65339305, 65339315, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 3.0, 'q3': 7.5, 'whishi': 18, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.2667, 'med': 0.3333, 'q3': 0.8667, 'whishi': 1.3167, 'fliers': []}",20
65339315,-1,4.0,"(-11.11, 19.11)",11.0,0.0,,,{},"{'points': [0, 1, 11]}",{'points': []},3
65339315,1,22.0,,22.0,22.0,,,{},{'points': [22]},{'points': []},1
65339315,0,6.0,"(-1.31, 12.45)",17.0,0.0,0.19165,"(-1.61, 1.99)","{'(65339305, 65339315, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 11.0, 'whishi': 17, 'fliers': []}","{'points': [0.3333, 0.05]}",7
65339315,2,5.0,"(2.61, 8.06)",22.0,0.0,0.23126249999999998,"(0.11, 0.36)","{'(65339305, 65339315, 0)': 5, '(65339315, 65333859, 0)': 3}","{'whislo': 0, 'q1': 0.0, 'med': 4.0, 'q3': 8.0, 'whishi': 18, 'fliers': []}","{'whislo': 0.0667, 'q1': 0.0833, 'med': 0.2167, 'q3': 0.366675, 'whishi': 0.4167, 'fliers': []}",21
65339338,-1,9.0,,9.0,9.0,,,{},{'points': [9]},{'points': []},1
65339338,1,18.0,,18.0,18.0,,,{},{'points': [18]},{'points': []},1
65339338,0,8.0,"(-4.53, 20.03)",17.0,0.0,,,{},"{'whislo': 0, 'q1': 2.25, 'med': 7.0, 'q3': 12.5, 'whishi': 17, 'fliers': []}",{'points': []},4
65339338,2,6.0,"(2.73, 8.89)",14.0,0.0,0.5333,,"{'(65339338, 5433307349, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 4.5, 'q3': 12.0, 'whishi': 14, 'fliers': []}",{'points': [0.5333]},16
65339460,-1,10.0,"(-3.83, 23.83)",16.0,5.0,,,{},"{'points': [5, 16, 9]}",{'points': []},3
65339460,1,,,,,,,{},{'points': []},{'points': []},0
65339460,0,4.0,"(-1.06, 9.5)",18.0,0.0,,,{},"{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 3.0, 'whishi': 18, 'fliers': [14, 18]}",{'points': []},9
65339460,2,4.0,"(-1.71, 10.54)",29.0,0.0,0.841675,"(0.03, 1.66)","{'(65297832, 65339460, 0)': 4}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 1.0, 'whishi': 29, 'fliers': [29, 4, 20]}","{'whislo': 0.1167, 'q1': 0.72915, 'med': 0.96665, 'q3': 1.079175, 'whishi': 1.3167, 'fliers': [0.1167]}",12
65339516,-1,,,,,,,{},{'points': []},{'points': []},0
65339516,1,,,,,,,{},{'points': []},{'points': []},0
65339516,0,11.0,"(6.46, 15.54)",16.0,4.0,,,{},"{'whislo': 4, 'q1': 5.5, 'med': 13.5, 'q3': 15.25, 'whishi': 16, 'fliers': []}",{'points': []},8
65339516,2,10.0,"(8.28, 12.08)",23.0,0.0,0.8333,,"{'(65336921, 65339516, 0)': 1}","{'whislo': 0, 'q1': 6.75, 'med': 10.0, 'q3': 13.0, 'whishi': 23, 'fliers': [23]}",{'points': [0.8333]},28
65340583,3,14.0,"(-87.65, 115.65)",22.0,6.0,,,{},"{'points': [22, 6]}",{'points': []},2
65341395,-1,2.0,"(-1.77, 6.17)",8.0,0.0,1.20835,"(-12.03, 14.44)","{'(260191102, 65363220, 0)': 1, '(65316573, 65341395, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 4.0, 'whishi': 7, 'fliers': []}","{'points': [2.25, 0.1667]}",5
65341395,1,11.0,,11.0,11.0,,,{},{'points': [11]},{'points': []},1
65341395,0,3.0,"(1.12, 4.21)",10.0,0.0,0.22776666666666667,"(-0.07, 0.52)","{'(65341395, 65316573, 0)': 1, '(65363220, 65341395, 0)': 1, '(260191102, 65363220, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 2.0, 'q3': 4.5, 'whishi': 9, 'fliers': []}","{'points': [0.25, 0.1, 0.3333]}",15
65341395,2,2.0,"(1.26, 2.78)",11.0,0.0,0.7198428571428571,"(0.5, 0.94)","{'(65341395, 65363220, 0)': 3, '(65341395, 65316573, 0)': 4, '(260191102, 65363220, 0)': 11, '(65363220, 260191102, 0)': 2, '(65316573, 65341395, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 1.0, 'q3': 3.5, 'whishi': 10, 'fliers': [10]}","{'whislo': 0.0167, 'q1': 0.4333, 'med': 0.7667, 'q3': 0.9833, 'whishi': 2.05, 'fliers': [2.05]}",47
65341548,3,10.0,,14.0,7.0,8.9833,,"{'(65329573, 65341548, 0)': 1}",{'points': [10]},{'points': [8.9833]},1
65341627,3,14.0,,14.0,14.0,,,{},{'points': [14]},{'points': []},1
65342701,3,12.0,"(6.15, 18.85)",13.0,12.0,,,{},"{'points': [12, 13]}",{'points': []},2
65343468,-1,,,,,,,{},{'points': []},{'points': []},0
65343468,1,,,,,,,{},{'points': []},{'points': []},0
65343468,0,9.0,"(-1.55, 19.55)",20.0,0.0,0.2,"(-0.01, 0.41)","{'(65343471, 65343468, 0)': 2}","{'whislo': 0, 'q1': 7.5, 'med': 10.0, 'q3': 11.5, 'whishi': 16, 'fliers': [0]}","{'points': [0.2167, 0.1833]}",4
65343468,2,5.0,"(2.62, 6.79)",15.0,0.0,0.2472333333333333,"(0.13, 0.37)","{'(65300475, 65343468, 0)': 2, '(65343471, 65343468, 0)': 3, '(65343468, 65343471, 0)': 1}","{'whislo': 0, 'q1': 1.0, 'med': 5.0, 'q3': 8.0, 'whishi': 11, 'fliers': []}","{'whislo': 0.1, 'q1': 0.1542, 'med': 0.275, 'q3': 0.333325, 'whishi': 0.3667, 'fliers': []}",17
65343471,-1,,,,,,,{},{'points': []},{'points': []},0
65343471,1,,,,,,,{},{'points': []},{'points': []},0
65343471,0,10.0,"(3.74, 15.76)",14.0,5.0,0.0833,,"{'(65343471, 65343468, 0)': 1}","{'whislo': 5, 'q1': 8.0, 'med': 10.0, 'q3': 11.75, 'whishi': 14, 'fliers': []}",{'points': [0.0833]},4
65343471,2,5.0,"(2.78, 7.51)",20.0,0.0,0.4999833333333334,"(0.11, 0.89)","{'(65343473, 65343471, 0)': 3, '(65343471, 65343473, 0)': 1, '(65343468, 65343471, 0)': 2}","{'whislo': 0, 'q1': 0.75, 'med': 5.5, 'q3': 8.75, 'whishi': 11, 'fliers': []}","{'whislo': 0.1333, 'q1': 0.175, 'med': 0.46665, 'q3': 0.733325, 'whishi': 1.0333, 'fliers': []}",14
65343473,-1,,,,,,,{},{'points': []},{'points': []},0
65343473,1,,,,,,,{},{'points': []},{'points': []},0
65343473,0,8.0,"(2.08, 13.42)",18.0,0.0,,,{},"{'whislo': 0, 'q1': 3.0, 'med': 6.5, 'q3': 12.25, 'whishi': 18, 'fliers': []}",{'points': []},8
65343473,2,8.0,"(6.01, 10.96)",22.0,0.0,0.39815555555555554,"(0.16, 0.64)","{'(65343473, 65300495, 0)': 1, '(65343473, 65321085, 0)': 3, '(65321085, 65343473, 0)': 4, '(65343471, 65343473, 0)': 1}","{'whislo': 0, 'q1': 1.0, 'med': 7.0, 'q3': 12.5, 'whishi': 22, 'fliers': []}","{'whislo': 0.0667, 'q1': 0.0667, 'med': 0.4333, 'q3': 0.5833, 'whishi': 0.9333, 'fliers': []}",31
65344794,3,2.0,,5.0,0.0,0.3,,"{'(766948544, 65344794, 0)': 1}",{'points': [2]},{'points': [0.3]},1
65344932,-1,,,,,,,{},{'points': []},{'points': []},0
65344932,1,,,,,,,{},{'points': []},{'points': []},0
65344932,0,4.0,"(0.85, 6.43)",16.0,0.0,0.36250000000000004,"(-0.1, 0.83)","{'(766948544, 65344794, 0)': 3, '(259138401, 65344932, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 2.5, 'q3': 4.75, 'whishi': 16, 'fliers': [16]}","{'whislo': 0.2, 'q1': 0.21252500000000002, 'med': 0.225, 'q3': 0.374975, 'whishi': 0.8, 'fliers': [0.8]}",14
65344932,2,3.0,"(1.86, 4.68)",15.0,0.0,0.8117647058823529,"(0.56, 1.06)","{'(259138401, 65344932, 0)': 6, '(766948544, 65344794, 0)': 9, '(65344932, 65302893, 0)': 1, '(65357979, 4941850449, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 7.0, 'whishi': 14, 'fliers': []}","{'whislo': 0.05, 'q1': 0.4, 'med': 0.8333, 'q3': 1.0333, 'whishi': 2.0, 'fliers': [2.0]}",41
65345130,3,5.0,"(-5.55, 15.55)",14.0,0.0,0.4917,"(-0.46, 1.44)","{'(260494512, 65345130, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 3.0, 'q3': 8.0, 'whishi': 14, 'fliers': []}","{'points': [0.4167, 0.5667]}",4
65345292,-1,,,,,,,{},{'points': []},{'points': []},0
65345292,1,6.0,,11.0,2.0,0.2167,,"{'(65312708, 65345292, 0)': 1}",{'points': [6]},{'points': [0.2167]},1
65345292,0,,,,,,,{},{'points': []},{'points': []},0
65345292,2,10.0,"(8.24, 12.09)",14.0,8.0,0.28335,"(-0.14, 0.71)","{'(65312708, 65345292, 0)': 1, '(65345292, 65312708, 0)': 1}","{'whislo': 8, 'q1': 8.5, 'med': 10.5, 'q3': 11.75, 'whishi': 12, 'fliers': []}","{'points': [0.3167, 0.25]}",6
65345337,-1,,,,,,,{},{'points': []},{'points': []},0
65345337,1,8.0,"(-6.5, 22.0)",16.0,0.0,0.3167,,"{'(65365910, 65345337, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 7.5, 'q3': 15.25, 'whishi': 16, 'fliers': []}",{'points': [0.3167]},4
65345337,0,21.0,,21.0,21.0,,,{},{'points': [21]},{'points': []},1
65345337,2,13.0,"(6.1, 19.9)",21.0,3.0,0.7,,"{'(65317590, 65345337, 0)': 1}","{'whislo': 3, 'q1': 7.5, 'med': 15.0, 'q3': 18.5, 'whishi': 21, 'fliers': []}",{'points': [0.7]},7
65345359,-1,,,,,,,{},{'points': []},{'points': []},0
65345359,1,1.0,"(-0.24, 3.12)",8.0,0.0,0.8833500000000001,"(0.7, 1.06)","{'(65345359, 1677788981, 0)': 2, '(65317386, 65345359, 0)': 2, '(65345359, 65317386, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 2.0, 'whishi': 6, 'fliers': [6]}","{'whislo': 0.5667, 'q1': 0.8417, 'med': 0.95835, 'q3': 1.0, 'whishi': 1.0, 'fliers': [0.5667]}",9
65345359,0,2.0,"(-1.7, 5.7)",9.0,0.0,0.7277666666666667,"(-0.94, 2.39)","{'(65317386, 65345359, 0)': 2, '(65345359, 1677788981, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.5, 'q3': 1.75, 'whishi': 9, 'fliers': [9]}","{'points': [0.3, 0.3833, 1.5]}",6
65345359,2,2.0,"(0.71, 2.29)",8.0,0.0,0.7607071428571429,"(0.53, 1.0)","{'(65345359, 1677788981, 0)': 6, '(65317386, 65345359, 0)': 6, '(65345359, 65317386, 0)': 1, '(65345359, 65345368, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 1.0, 'q3': 3.0, 'whishi': 6, 'fliers': []}","{'whislo': 0.1667, 'q1': 0.37082499999999996, 'med': 0.9833, 'q3': 1.0, 'whishi': 1.3, 'fliers': []}",22
65345379,3,19.0,,19.0,19.0,,,{},{'points': [19]},{'points': []},1
65346430,-1,,,,,,,{},{'points': []},{'points': []},0
65346430,1,,,,,,,{},{'points': []},{'points': []},0
65346430,0,10.0,"(2.74, 17.92)",13.0,7.0,,,{},"{'points': [7, 11, 13]}",{'points': []},3
65346430,2,10.0,"(6.47, 13.05)",23.0,0.0,0.0333,,"{'(65292537, 65346430, 0)': 1}","{'whislo': 0, 'q1': 4.0, 'med': 10.0, 'q3': 15.0, 'whishi': 23, 'fliers': []}",{'points': [0.0333]},21
65347140,-1,,,,,,,{},{'points': []},{'points': []},0
65347140,1,0.0,,0.0,0.0,,,{},{'points': [0]},{'points': []},1
65347140,0,,,,,,,{},{'points': []},{'points': []},0
65347140,2,9.0,"(1.61, 16.11)",20.0,0.0,0.2333,,"{'(65347140, 65294136, 0)': 1}","{'whislo': 0, 'q1': 3.0, 'med': 7.0, 'q3': 14.5, 'whishi': 20, 'fliers': []}",{'points': [0.2333]},7
65347537,-1,21.0,,21.0,21.0,,,{},{'points': [21]},{'points': []},1
65347537,1,22.0,"(9.29, 34.71)",23.0,21.0,,,{},"{'points': [23, 21]}",{'points': []},2
65347537,0,,,,,,,{},{'points': []},{'points': []},0
65347537,2,10.0,"(3.11, 16.49)",23.0,0.0,,,{},"{'whislo': 0, 'q1': 0.5, 'med': 9.0, 'q3': 18.25, 'whishi': 23, 'fliers': []}",{'points': []},10
65348291,-1,7.0,"(2.66, 11.34)",17.0,1.0,0.2,"(-0.22, 0.62)","{'(65352351, 65348291, 0)': 1, '(65352349, 65348291, 0)': 1}","{'whislo': 4, 'q1': 4.0, 'med': 5.0, 'q3': 7.5, 'whishi': 17, 'fliers': [17]}","{'points': [0.2333, 0.1667]}",7
65348291,1,7.0,"(5.4, 8.35)",20.0,0.0,0.24861666666666668,"(0.12, 0.38)","{'(65352351, 65348291, 0)': 3, '(65348291, 65352349, 0)': 1, '(65348291, 65352351, 0)': 3, '(65352349, 65348291, 0)': 5}","{'whislo': 0, 'q1': 4.0, 'med': 6.0, 'q3': 8.25, 'whishi': 17, 'fliers': [17, 17]}","{'whislo': 0.0333, 'q1': 0.112475, 'med': 0.20834999999999998, 'q3': 0.3292, 'whishi': 0.7667, 'fliers': [0.7667]}",32
65348291,0,11.0,"(5.98, 15.73)",20.0,3.0,0.1667,,"{'(65352349, 65348291, 0)': 1}","{'whislo': 3, 'q1': 9.0, 'med': 9.0, 'q3': 13.0, 'whishi': 20, 'fliers': [20]}",{'points': [0.1667]},7
65348291,2,8.0,"(7.01, 9.25)",20.0,0.0,0.33834,"(0.24, 0.44)","{'(65348291, 65352349, 0)': 3, '(65352351, 65348291, 0)': 6, '(65352349, 65348291, 0)': 8, '(65348291, 65352351, 0)': 3}","{'whislo': 0, 'q1': 5.0, 'med': 7.0, 'q3': 11.75, 'whishi': 17, 'fliers': []}","{'whislo': 0.05, 'q1': 0.2, 'med': 0.275, 'q3': 0.47502500000000003, 'whishi': 0.9333, 'fliers': [0.9333]}",70
65348379,-1,,,,,,,{},{'points': []},{'points': []},0
65348379,1,22.0,,22.0,22.0,,,{},{'points': [22]},{'points': []},1
65348379,0,19.0,"(13.44, 23.76)",24.0,13.0,0.1167,,"{'(65348379, 65318100, 0)': 1}","{'whislo': 14, 'q1': 15.0, 'med': 19.0, 'q3': 21.0, 'whishi': 24, 'fliers': []}",{'points': [0.1167]},5
65348379,2,15.0,"(12.66, 16.47)",21.0,7.0,0.1333,,"{'(65348379, 65294381, 0)': 1}","{'whislo': 7, 'q1': 12.75, 'med': 14.5, 'q3': 16.25, 'whishi': 21, 'fliers': [7]}",{'points': [0.1333]},16
65348742,-1,6.0,"(-76.09, 89.09)",13.0,0.0,,,{},"{'points': [0, 13]}",{'points': []},2
65348742,1,,,,,,,{},{'points': []},{'points': []},0
65348742,0,4.0,"(-2.16, 10.66)",9.0,0.0,,,{},"{'whislo': 0, 'q1': 1.5, 'med': 4.0, 'q3': 6.75, 'whishi': 9, 'fliers': []}",{'points': []},4
65348742,2,4.0,"(1.61, 5.92)",12.0,0.0,0.3979125,"(0.16, 0.64)","{'(65348742, 65314146, 0)': 6, '(65334111, 65348742, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 3.0, 'q3': 6.0, 'whishi': 12, 'fliers': []}","{'whislo': 0.0167, 'q1': 0.24584999999999999, 'med': 0.4, 'q3': 0.549975, 'whishi': 0.8833, 'fliers': []}",17
65349059,-1,3.0,"(0.21, 5.96)",12.0,0.0,1.0,,"{'(65349059, 65327285, 0)': 1}","{'whislo': 0, 'q1': 0.0, 'med': 0.0, 'q3': 7.25, 'whishi': 12, 'fliers': []}",{'points': [1.0]},12
65349059,1,8.0,"(-42.82, 58.82)",12.0,0.0,1.0,,"{'(65349059, 65327285, 0)': 1}","{'points': [4, 12]}",{'points': [1.0]},2
65349059,0,4.0,"(2.3, 5.28)",13.0,0.0,0.39444999999999997,"(0.09, 0.7)","{'(65349059, 65327285, 0)': 4, '(65354542, 65349059, 0)': 2}","{'whislo': 0, 'q1': 0.0, 'med': 3.0, 'q3': 7.0, 'whishi': 13, 'fliers': []}","{'whislo': 0.1, 'q1': 0.22920000000000001, 'med': 0.2667, 'q3': 0.57915, 'whishi': 0.8333, 'fliers': []}",33
65349059,2,3.0,"(2.14, 4.1)",17.0,0.0,0.4130964285714285,"(0.29, 0.53)","{'(65349059, 65327285, 0)': 17, '(65349059, 65354542, 0)': 4, '(65327285, 65349059, 0)': 3, '(65354542, 65349059, 0)': 4}","{'whislo': 0, 'q1': 0.0, 'med': 1.0, 'q3': 5.0, 'whishi': 14, 'fliers': [14, 13]}","{'whislo': 0.0167, 'q1': 0.1833, 'med': 0.3083, 'q3': 0.575025, 'whishi': 1.0, 'fliers': []}",65
65349161,3,18.0,"(-2.69, 37.69)",30.0,0.0,,,{},"{'whislo': 0, 'q1': 13.5, 'med': 20.0, 'q3': 24.0, 'whishi': 30, 'fliers': []}",{'points': []},4
65349661,-1,12.0,,12.0,12.0,,,{},{'points': [12]},{'points': []},1
65349661,1,8.0,"(1.08, 14.58)",16.0,0.0,,,{},"{'whislo': 0, 'q1': 3.75, 'med': 6.5, 'q3': 13.0, 'whishi': 16, 'fliers': []}",{'points': []},6
65349661,0,22.0,"(22.0, 22.0)",22.0,22.0,,,{},"{'points': [22, 22]}",{'points': []},2
65349661,2,9.0,"(5.98, 12.19)",19.0,0.0,,,{},"{'whislo': 0, 'q1': 6.0, 'med': 9.0, 'q3': 11.5, 'whishi': 19, 'fliers': []}",{'points': []},12
65349662,3,9.0,"(-92.65, 110.65)",17.0,1.0,,,{},"{'points': [1, 17]}",{'points': []},2
65349666,3,4.0,,4.0,4.0,,,{},{'points': [4]},{'points': []},1
65349668,3,13.0,"(13.0, 13.0)",13.0,13.0,,,{},"{'points': [13, 13]}",{'points': []},2
65349672,3,10.0,"(-1.6, 21.1)",16.0,0.0,,,{},"{'whislo': 0, 'q1': 6.75, 'med': 11.5, 'q3': 14.5, 'whishi': 16, 'fliers': []}",{'points': []},4
65349674,3,4.0,"(1.46, 7.2)",5.0,3.0,,,{},"{'points': [3, 5, 5]}",{'points': []},3
65349679,3,9.0,,9.0,9.0,,,{},{'points': [9]},{'points': []},1
65349691,3,10.0,,10.0,10.0,,,{},{'points': [10]},{'points': []},1
65349699,3,7.0,,7.0,7.0,,,{},{'points': [7]},{'points': []},1
65350747,-1,9.0,"(2.07, 15.36)",20.0,0.0,0.1833,,"{'(65329089, 65350747, 0)': 1}","{'whislo': 2, 'q1': 3.0, 'med': 5.0, 'q3': 14.0, 'whishi': 20, 'fliers': []}",{'points': [0.1833]},7
